timestamp,BTC: Price,timestamp,BTC: MVRV Ratio,timestamp,Signal Reached,timestamp,MVRV - 1,timestamp,All-time-Average,timestamp,Extreme Upside Deviation μ + 1σ,timestamp,Extreme Downside Deviation μ - 1σ
2020-01-15T00:00:00.000Z,8807.01027532,2020-01-15T00:00:00.000Z,1.564662407730323,2020-01-15T00:00:00.000Z,5.646624077303231e-10,2020-01-15T00:00:00.000Z,0.5646624077303231,2020-01-15T00:00:00.000Z,0.692376065396886,2020-01-15T00:00:00.000Z,1.5964242622320244,2020-01-15T00:00:00.000Z,-0.21167213143825225
2020-01-16T00:00:00.000Z,8723.78576573,2020-01-16T00:00:00.000Z,1.5474178028802883,2020-01-16T00:00:00.000Z,5.474178028802884e-10,2020-01-16T00:00:00.000Z,0.5474178028802883,2020-01-16T00:00:00.000Z,0.6923401045279908,2020-01-16T00:00:00.000Z,1.5962790401282358,2020-01-16T00:00:00.000Z,-0.2115988310722543
2020-01-17T00:00:00.000Z,8929.0376776,2020-01-17T00:00:00.000Z,1.582524650224109,2020-01-17T00:00:00.000Z,5.825246502241091e-10,2020-01-17T00:00:00.000Z,0.582524650224109,2020-01-17T00:00:00.000Z,0.692312868552221,2020-01-17T00:00:00.000Z,1.5961413557801922,2020-01-17T00:00:00.000Z,-0.21151561867575042
2020-01-18T00:00:00.000Z,8942.80890321,2020-01-18T00:00:00.000Z,1.5856320167142814,2020-01-18T00:00:00.000Z,5.856320167142815e-10,2020-01-18T00:00:00.000Z,0.5856320167142814,2020-01-18T00:00:00.000Z,0.6922864165681303,2020-01-18T00:00:00.000Z,1.5960044036325534,2020-01-18T00:00:00.000Z,-0.2114315704962927
2020-01-19T00:00:00.000Z,8706.24512993,2020-01-19T00:00:00.000Z,1.543835618128068,2020-01-19T00:00:00.000Z,5.438356181280679e-10,2020-01-19T00:00:00.000Z,0.5438356181280679,2020-01-19T00:00:00.000Z,0.6922496166676742,2020-01-19T00:00:00.000Z,1.595858606268465,2020-01-19T00:00:00.000Z,-0.21135937293311668
2020-01-20T00:00:00.000Z,8657.64293942,2020-01-20T00:00:00.000Z,1.5348560640646376,2020-01-20T00:00:00.000Z,5.348560640646376e-10,2020-01-20T00:00:00.000Z,0.5348560640646376,2020-01-20T00:00:00.000Z,0.6922106095914404,2020-01-20T00:00:00.000Z,1.5957110176420113,2020-01-20T00:00:00.000Z,-0.21128979845913043
2020-01-21T00:00:00.000Z,8745.89478833,2020-01-21T00:00:00.000Z,1.549715130703344,2020-01-21T00:00:00.000Z,5.497151307033441e-10,2020-01-21T00:00:00.000Z,0.5497151307033441,2020-01-21T00:00:00.000Z,0.6921753034767505,2020-01-21T00:00:00.000Z,1.5955665582148288,2020-01-21T00:00:00.000Z,-0.21121595126132786
2020-01-22T00:00:00.000Z,8680.87604222,2020-01-22T00:00:00.000Z,1.5378532808459071,2020-01-22T00:00:00.000Z,5.378532808459071e-10,2020-01-22T00:00:00.000Z,0.5378532808459071,2020-01-22T00:00:00.000Z,0.6921370765699805,2020-01-22T00:00:00.000Z,1.595419700093868,2020-01-22T00:00:00.000Z,-0.21114554695390686
2020-01-23T00:00:00.000Z,8406.5160678,2020-01-23T00:00:00.000Z,1.4858897750631108,2020-01-23T00:00:00.000Z,4.858897750631109e-10,2020-01-23T00:00:00.000Z,0.4858897750631108,2020-01-23T00:00:00.000Z,0.6920859999722819,2020-01-23T00:00:00.000Z,1.5952625992374525,2020-01-23T00:00:00.000Z,-0.21109059929288876
2020-01-24T00:00:00.000Z,8445.43428152,2020-01-24T00:00:00.000Z,1.49530610853438,2020-01-24T00:00:00.000Z,4.953061085343799e-10,2020-01-24T00:00:00.000Z,0.49530610853437995,2020-01-24T00:00:00.000Z,0.6920372800189672,2020-01-24T00:00:00.000Z,1.59510737217082,2020-01-24T00:00:00.000Z,-0.2110328121328855
2020-01-25T00:00:00.000Z,8367.84777344,2020-01-25T00:00:00.000Z,1.4813698405393547,2020-01-25T00:00:00.000Z,4.813698405393547e-10,2020-01-25T00:00:00.000Z,0.4813698405393547,2020-01-25T00:00:00.000Z,0.6919851346131554,2020-01-25T00:00:00.000Z,1.594949535192577,2020-01-25T00:00:00.000Z,-0.21097926596626648
2020-01-26T00:00:00.000Z,8596.82983316,2020-01-26T00:00:00.000Z,1.521561950229433,2020-01-26T00:00:00.000Z,5.215619502294331e-10,2020-01-26T00:00:00.000Z,0.5215619502294331,2020-01-26T00:00:00.000Z,0.6919429610956143,2020-01-26T00:00:00.000Z,1.5947996087566294,2020-01-26T00:00:00.000Z,-0.21091368656540088
2020-01-27T00:00:00.000Z,8909.81917753,2020-01-27T00:00:00.000Z,1.5782025584126977,2020-01-27T00:00:00.000Z,5.782025584126977e-10,2020-01-27T00:00:00.000Z,0.5782025584126977,2020-01-27T00:00:00.000Z,0.6919148214611058,2020-01-27T00:00:00.000Z,1.5946615500902466,2020-01-27T00:00:00.000Z,-0.2108319071680349
2020-01-28T00:00:00.000Z,9358.59031703,2020-01-28T00:00:00.000Z,1.6442194817416094,2020-01-28T00:00:00.000Z,6.442194817416094e-10,2020-01-28T00:00:00.000Z,0.6442194817416094,2020-01-28T00:00:00.000Z,0.6919030244441087,2020-01-28T00:00:00.000Z,1.594538414592695,2020-01-28T00:00:00.000Z,-0.21073236570447773
2020-01-29T00:00:00.000Z,9316.62950445,2020-01-29T00:00:00.000Z,1.645942306164961,2020-01-29T00:00:00.000Z,6.45942306164961e-10,2020-01-29T00:00:00.000Z,0.645942306164961,2020-01-29T00:00:00.000Z,0.6918916592813295,2020-01-29T00:00:00.000Z,1.5944157300378459,2020-01-29T00:00:00.000Z,-0.21063241147518696
2020-01-30T00:00:00.000Z,9508.9935947,2020-01-30T00:00:00.000Z,1.6708876401363326,2020-01-30T00:00:00.000Z,6.708876401363327e-10,2020-01-30T00:00:00.000Z,0.6708876401363326,2020-01-30T00:00:00.000Z,0.6918864666931601,2020-01-30T00:00:00.000Z,1.5942990305149867,2020-01-30T00:00:00.000Z,-0.21052609712866643
2020-01-31T00:00:00.000Z,9350.52936518,2020-01-31T00:00:00.000Z,1.6452036370640917,2020-01-31T00:00:00.000Z,6.452036370640917e-10,2020-01-31T00:00:00.000Z,0.6452036370640917,2020-01-31T00:00:00.000Z,0.691874928672985,2020-01-31T00:00:00.000Z,1.5941762649029703,2020-01-31T00:00:00.000Z,-0.21042640755700037
2020-02-01T00:00:00.000Z,9392.87536841,2020-02-01T00:00:00.000Z,1.6498454521897035,2020-02-01T00:00:00.000Z,6.498454521897035e-10,2020-02-01T00:00:00.000Z,0.6498454521897035,2020-02-01T00:00:00.000Z,0.6918645433316251,2020-02-01T00:00:00.000Z,1.5940546367177626,2020-02-01T00:00:00.000Z,-0.21032555005451248
2020-02-02T00:00:00.000Z,9344.36529292,2020-02-02T00:00:00.000Z,1.6426923398065576,2020-02-02T00:00:00.000Z,6.426923398065577e-10,2020-02-02T00:00:00.000Z,0.6426923398065576,2020-02-02T00:00:00.000Z,0.6918523960481456,2020-02-02T00:00:00.000Z,1.5939313770195096,2020-02-02T00:00:00.000Z,-0.21022658492321833
2020-02-03T00:00:00.000Z,9293.52108908,2020-02-03T00:00:00.000Z,1.6312055470017635,2020-02-03T00:00:00.000Z,6.312055470017635e-10,2020-02-03T00:00:00.000Z,0.6312055470017635,2020-02-03T00:00:00.000Z,0.6918374178191887,2020-02-03T00:00:00.000Z,1.593805500062821,2020-02-03T00:00:00.000Z,-0.21013066442444361
2020-02-04T00:00:00.000Z,9180.9629665,2020-02-04T00:00:00.000Z,1.6109414930688746,2020-02-04T00:00:00.000Z,6.109414930688746e-10,2020-02-04T00:00:00.000Z,0.6109414930688746,2020-02-04T00:00:00.000Z,0.6918174435167812,2020-02-04T00:00:00.000Z,1.5936750604205505,2020-02-04T00:00:00.000Z,-0.21004017338698822
2020-02-05T00:00:00.000Z,9613.42428895,2020-02-05T00:00:00.000Z,1.6853213649664782,2020-02-05T00:00:00.000Z,6.853213649664782e-10,2020-02-05T00:00:00.000Z,0.6853213649664782,2020-02-05T00:00:00.000Z,0.691815839942713,2020-02-05T00:00:00.000Z,1.5935621427888682,2020-02-05T00:00:00.000Z,-0.2099304629034423
2020-02-06T00:00:00.000Z,9729.80223149,2020-02-06T00:00:00.000Z,1.700029546916423,2020-02-06T00:00:00.000Z,7.000295469164231e-10,2020-02-06T00:00:00.000Z,0.700029546916423,2020-02-06T00:00:00.000Z,0.6918178670174844,2020-02-06T00:00:00.000Z,1.593452900473351,2020-02-06T00:00:00.000Z,-0.20981716643838233
2020-02-07T00:00:00.000Z,9790.33384641,2020-02-07T00:00:00.000Z,1.7038145667161684,2020-02-07T00:00:00.000Z,7.038145667161684e-10,2020-02-07T00:00:00.000Z,0.7038145667161684,2020-02-07T00:00:00.000Z,0.6918208269729985,2020-02-07T00:00:00.000Z,1.593344642682346,2020-02-07T00:00:00.000Z,-0.20970298873634918
2020-02-08T00:00:00.000Z,9866.50724373,2020-02-08T00:00:00.000Z,1.716443663986398,2020-02-08T00:00:00.000Z,7.164436639863981e-10,2020-02-08T00:00:00.000Z,0.716443663986398,2020-02-08T00:00:00.000Z,0.6918269006871114,2020-02-08T00:00:00.000Z,1.5932396030528602,2020-02-08T00:00:00.000Z,-0.20958580167863738
2020-02-09T00:00:00.000Z,10119.1248203,2020-02-09T00:00:00.000Z,1.7585290184338391,2020-02-09T00:00:00.000Z,7.585290184338392e-10,2020-02-09T00:00:00.000Z,0.7585290184338391,2020-02-09T00:00:00.000Z,0.6918433500379737,2020-02-09T00:00:00.000Z,1.5931455057802695,2020-02-09T00:00:00.000Z,-0.20945880570432218
2020-02-10T00:00:00.000Z,9865.59260896,2020-02-10T00:00:00.000Z,1.7097737370167387,2020-02-10T00:00:00.000Z,7.097737370167388e-10,2020-02-10T00:00:00.000Z,0.7097737370167387,2020-02-10T00:00:00.000Z,0.6918477707448225,2020-02-10T00:00:00.000Z,1.5930388563372861,2020-02-10T00:00:00.000Z,-0.20934331484764113
2020-02-11T00:00:00.000Z,10205.1323621,2020-02-11T00:00:00.000Z,1.7666920597160631,2020-02-11T00:00:00.000Z,7.666920597160632e-10,2020-02-11T00:00:00.000Z,0.7666920597160631,2020-02-11T00:00:00.000Z,0.6918662189304206,2020-02-11T00:00:00.000Z,1.5929469974554185,2020-02-11T00:00:00.000Z,-0.20921455959457735
2020-02-12T00:00:00.000Z,10322.7164894,2020-02-12T00:00:00.000Z,1.785586271225255,2020-02-12T00:00:00.000Z,7.855862712252551e-10,2020-02-12T00:00:00.000Z,0.785586271225255,2020-02-12T00:00:00.000Z,0.6918893140640566,2020-02-12T00:00:00.000Z,1.5928602614130623,2020-02-12T00:00:00.000Z,-0.2090816332849489
2020-02-13T00:00:00.000Z,10205.6192109,2020-02-13T00:00:00.000Z,1.7609767084791637,2020-02-13T00:00:00.000Z,7.609767084791637e-10,2020-02-13T00:00:00.000Z,0.7609767084791637,2020-02-13T00:00:00.000Z,0.6919063348559795,2020-02-13T00:00:00.000Z,1.5927669435246137,2020-02-13T00:00:00.000Z,-0.20895427381265452
2020-02-14T00:00:00.000Z,10300.0506266,2020-02-14T00:00:00.000Z,1.7760498274524046,2020-02-14T00:00:00.000Z,7.760498274524047e-10,2020-02-14T00:00:00.000Z,0.7760498274524046,2020-02-14T00:00:00.000Z,0.6919270598541559,2020-02-14T00:00:00.000Z,1.592677686039227,2020-02-14T00:00:00.000Z,-0.20882356633091526
2020-02-15T00:00:00.000Z,9891.83650918,2020-02-15T00:00:00.000Z,1.7082045466700335,2020-02-15T00:00:00.000Z,7.082045466700336e-10,2020-02-15T00:00:00.000Z,0.7082045466700335,2020-02-15T00:00:00.000Z,0.6919310681001092,2020-02-15T00:00:00.000Z,1.5925708211049716,2020-02-15T00:00:00.000Z,-0.20870868490475325
2020-02-16T00:00:00.000Z,9943.25998095,2020-02-16T00:00:00.000Z,1.700458869546192,2020-02-16T00:00:00.000Z,7.00458869546192e-10,2020-02-16T00:00:00.000Z,0.700458869546192,2020-02-16T00:00:00.000Z,0.6919331675096232,2020-02-16T00:00:00.000Z,1.5924620620144614,2020-02-16T00:00:00.000Z,-0.2085957269952149
2020-02-17T00:00:00.000Z,9686.04920977,2020-02-17T00:00:00.000Z,1.668978947482388,2020-02-17T00:00:00.000Z,6.68978947482388e-10,2020-02-17T00:00:00.000Z,0.668978947482388,2020-02-17T00:00:00.000Z,0.6919275179354102,2020-02-17T00:00:00.000Z,1.5923456569286443,2020-02-17T00:00:00.000Z,-0.2084906210578238
2020-02-18T00:00:00.000Z,10147.0726363,2020-02-18T00:00:00.000Z,1.7476406354318212,2020-02-18T00:00:00.000Z,7.476406354318213e-10,2020-02-18T00:00:00.000Z,0.7476406354318212,2020-02-18T00:00:00.000Z,0.691941226871802,2020-02-18T00:00:00.000Z,1.5922490033247696,2020-02-18T00:00:00.000Z,-0.20836654958116552
2020-02-19T00:00:00.000Z,9635.05008713,2020-02-19T00:00:00.000Z,1.6592023453360056,2020-02-19T00:00:00.000Z,6.592023453360057e-10,2020-02-19T00:00:00.000Z,0.6592023453360056,2020-02-19T00:00:00.000Z,0.6919331730264058,2020-02-19T00:00:00.000Z,1.5921303501215207,2020-02-19T00:00:00.000Z,-0.20826400406870915
2020-02-20T00:00:00.000Z,9618.25906453,2020-02-20T00:00:00.000Z,1.6531274223845502,2020-02-20T00:00:00.000Z,6.531274223845502e-10,2020-02-20T00:00:00.000Z,0.6531274223845502,2020-02-20T00:00:00.000Z,0.6919236290641229,2020-02-20T00:00:00.000Z,1.592010306909558,2020-02-20T00:00:00.000Z,-0.2081630487813123
2020-02-21T00:00:00.000Z,9690.95528682,2020-02-21T00:00:00.000Z,1.667456801305174,2020-02-21T00:00:00.000Z,6.674568013051741e-10,2020-02-21T00:00:00.000Z,0.667456801305174,2020-02-21T00:00:00.000Z,0.6919176131241772,2020-02-21T00:00:00.000Z,1.5918937085969125,2020-02-21T00:00:00.000Z,-0.20805848234855806
2020-02-22T00:00:00.000Z,9660.91488832,2020-02-22T00:00:00.000Z,1.6603567684588696,2020-02-22T00:00:00.000Z,6.603567684588696e-10,2020-02-22T00:00:00.000Z,0.6603567684588696,2020-02-22T00:00:00.000Z,0.6919098548044462,2020-02-22T00:00:00.000Z,1.5917754629671976,2020-02-22T00:00:00.000Z,-0.2079557533583053
2020-02-23T00:00:00.000Z,9920.86796684,2020-02-23T00:00:00.000Z,1.7039752899384903,2020-02-23T00:00:00.000Z,7.039752899384904e-10,2020-02-23T00:00:00.000Z,0.7039752899384903,2020-02-23T00:00:00.000Z,0.6919128200133757,2020-02-23T00:00:00.000Z,1.5916678654888732,2020-02-23T00:00:00.000Z,-0.20784222546212172
2020-02-24T00:00:00.000Z,9645.39833042,2020-02-24T00:00:00.000Z,1.6561342561053178,2020-02-24T00:00:00.000Z,6.561342561053178e-10,2020-02-24T00:00:00.000Z,0.6561342561053178,2020-02-24T00:00:00.000Z,0.6919040292114328,2020-02-24T00:00:00.000Z,1.5915487076392782,2020-02-24T00:00:00.000Z,-0.20774064921641278
2020-02-25T00:00:00.000Z,9346.53346695,2020-02-25T00:00:00.000Z,1.6031544011415793,2020-02-25T00:00:00.000Z,6.031544011415793e-10,2020-02-25T00:00:00.000Z,0.6031544011415793,2020-02-25T00:00:00.000Z,0.6918822287623859,2020-02-25T00:00:00.000Z,1.5914174812637176,2020-02-25T00:00:00.000Z,-0.2076530237389459
2020-02-26T00:00:00.000Z,8824.33122732,2020-02-26T00:00:00.000Z,1.5128991658485413,2020-02-26T00:00:00.000Z,5.128991658485414e-10,2020-02-26T00:00:00.000Z,0.5128991658485413,2020-02-26T00:00:00.000Z,0.6918382741791556,2020-02-26T00:00:00.000Z,1.5912674384951133,2020-02-26T00:00:00.000Z,-0.20759089013680232
2020-02-27T00:00:00.000Z,8786.87893969,2020-02-27T00:00:00.000Z,1.5095983667707225,2020-02-27T00:00:00.000Z,5.095983667707225e-10,2020-02-27T00:00:00.000Z,0.5095983667707225,2020-02-27T00:00:00.000Z,0.6917935307695291,2020-02-27T00:00:00.000Z,1.5911168070365802,2020-02-27T00:00:00.000Z,-0.207529745497522
2020-02-28T00:00:00.000Z,8689.11524591,2020-02-28T00:00:00.000Z,1.4927585146996,2020-02-28T00:00:00.000Z,4.927585146996001e-10,2020-02-28T00:00:00.000Z,0.4927585146996001,2020-02-28T00:00:00.000Z,0.6917446758318586,2020-02-28T00:00:00.000Z,1.5909629773456335,2020-02-28T00:00:00.000Z,-0.2074736256819164
2020-02-29T00:00:00.000Z,8615.22772355,2020-02-29T00:00:00.000Z,1.4811111537377764,2020-02-29T00:00:00.000Z,4.811111537377763e-10,2020-02-29T00:00:00.000Z,0.48111115373777635,2020-02-29T00:00:00.000Z,0.6916929866239827,2020-02-29T00:00:00.000Z,1.590807000928896,2020-02-29T00:00:00.000Z,-0.20742102768093051
2020-03-01T00:00:00.000Z,8563.41168611,2020-03-01T00:00:00.000Z,1.4725680288852794,2020-03-01T00:00:00.000Z,4.725680288852794e-10,2020-03-01T00:00:00.000Z,0.4725680288852794,2020-03-01T00:00:00.000Z,0.6916392268208084,2020-03-01T00:00:00.000Z,1.5906494908175959,2020-03-01T00:00:00.000Z,-0.20737103717597916
2020-03-02T00:00:00.000Z,8865.83955705,2020-03-02T00:00:00.000Z,1.5215643693398688,2020-03-02T00:00:00.000Z,5.215643693398689e-10,2020-03-02T00:00:00.000Z,0.5215643693398688,2020-03-02T00:00:00.000Z,0.6915975111334204,2020-03-02T00:00:00.000Z,1.5905014598696257,2020-03-02T00:00:00.000Z,-0.207306437602785
2020-03-03T00:00:00.000Z,8792.35171065,2020-03-03T00:00:00.000Z,1.5102233844306099,2020-03-03T00:00:00.000Z,5.102233844306099e-10,2020-03-03T00:00:00.000Z,0.5102233844306099,2020-03-03T00:00:00.000Z,0.6915530348885203,2020-03-03T00:00:00.000Z,1.5903512495241767,2020-03-03T00:00:00.000Z,-0.2072451797471362
2020-03-04T00:00:00.000Z,8742.61166128,2020-03-04T00:00:00.000Z,1.50382626994066,2020-03-04T00:00:00.000Z,5.0382626994066e-10,2020-03-04T00:00:00.000Z,0.5038262699406599,2020-03-04T00:00:00.000Z,0.6915070121464394,2020-03-04T00:00:00.000Z,1.5901998518347844,2020-03-04T00:00:00.000Z,-0.20718582754190562
2020-03-05T00:00:00.000Z,9077.87946386,2020-03-05T00:00:00.000Z,1.5615080612793772,2020-03-05T00:00:00.000Z,5.615080612793773e-10,2020-03-05T00:00:00.000Z,0.5615080612793772,2020-03-05T00:00:00.000Z,0.6914751496584818,2020-03-05T00:00:00.000Z,1.5900601528939613,2020-03-05T00:00:00.000Z,-0.20710985357699763
2020-03-06T00:00:00.000Z,9120.74845437,2020-03-06T00:00:00.000Z,1.5678722747317761,2020-03-06T00:00:00.000Z,5.678722747317762e-10,2020-03-06T00:00:00.000Z,0.5678722747317761,2020-03-06T00:00:00.000Z,0.6914448622595778,2020-03-06T00:00:00.000Z,1.5899218478229988,2020-03-06T00:00:00.000Z,-0.20703212330384313
2020-03-07T00:00:00.000Z,8909.75828069,2020-03-07T00:00:00.000Z,1.532214098150076,2020-03-07T00:00:00.000Z,5.32214098150076e-10,2020-03-07T00:00:00.000Z,0.532214098150076,2020-03-07T00:00:00.000Z,0.6914058542330934,2020-03-07T00:00:00.000Z,1.5897762356587841,2020-03-07T00:00:00.000Z,-0.20696452719259717
2020-03-08T00:00:00.000Z,8110.25607808,2020-03-08T00:00:00.000Z,1.4001433633273221,2020-03-08T00:00:00.000Z,4.001433633273222e-10,2020-03-08T00:00:00.000Z,0.40014336332732214,2020-03-08T00:00:00.000Z,0.6913345188201849,2020-03-08T00:00:00.000Z,1.5896064424009244,2020-03-08T00:00:00.000Z,-0.20693740476055456
2020-03-09T00:00:00.000Z,7916.62214092,2020-03-09T00:00:00.000Z,1.3640311179749562,2020-03-09T00:00:00.000Z,3.6403111797495625e-10,2020-03-09T00:00:00.000Z,0.36403111797495624,2020-03-09T00:00:00.000Z,0.6912543759698311,2020-03-09T00:00:00.000Z,1.5894309172138468,2020-03-09T00:00:00.000Z,-0.2069221652741845
2020-03-10T00:00:00.000Z,7915.61754792,2020-03-10T00:00:00.000Z,1.368328902597611,2020-03-10T00:00:00.000Z,3.683289025976111e-10,2020-03-10T00:00:00.000Z,0.3683289025976111,2020-03-10T00:00:00.000Z,0.6911753244463618,2020-03-10T00:00:00.000Z,1.5892561320563074,2020-03-10T00:00:00.000Z,-0.20690548316358381
2020-03-11T00:00:00.000Z,7912.81530473,2020-03-11T00:00:00.000Z,1.3705455305839764,2020-03-11T00:00:00.000Z,3.7054553058397645e-10,2020-03-11T00:00:00.000Z,0.37054553058397643,2020-03-11T00:00:00.000Z,0.6910968541101252,2020-03-11T00:00:00.000Z,1.5890817634709489,2020-03-11T00:00:00.000Z,-0.2068880552506983
2020-03-12T00:00:00.000Z,4860.35383012,2020-03-12T00:00:00.000Z,0.8518603608587113,2020-03-12T00:00:00.000Z,-1.481396391412887e-10,2020-03-12T00:00:00.000Z,-0.1481396391412887,2020-03-12T00:00:00.000Z,0.6908915111952117,2020-03-12T00:00:00.000Z,1.5888624927170552,2020-03-12T00:00:00.000Z,-0.20707947032663165
2020-03-13T00:00:00.000Z,5547.0651614,2020-03-13T00:00:00.000Z,1.0022793895014759,2020-03-13T00:00:00.000Z,2.2793895014758814e-12,2020-03-13T00:00:00.000Z,0.0022793895014758814,2020-03-13T00:00:00.000Z,0.6907230640030165,2020-03-13T00:00:00.000Z,1.5886487856278222,2020-03-13T00:00:00.000Z,-0.20720265762178913
2020-03-14T00:00:00.000Z,5195.85517452,2020-03-14T00:00:00.000Z,0.914033766298074,2020-03-14T00:00:00.000Z,-8.596623370192602e-11,2020-03-14T00:00:00.000Z,-0.08596623370192602,2020-03-14T00:00:00.000Z,0.6905331179776546,2020-03-14T00:00:00.000Z,1.588431171285597,2020-03-14T00:00:00.000Z,-0.20736493533028777
2020-03-15T00:00:00.000Z,5391.06024919,2020-03-15T00:00:00.000Z,0.9635877038658573,2020-03-15T00:00:00.000Z,-3.641229613414265e-11,2020-03-15T00:00:00.000Z,-0.03641229613414265,2020-03-15T00:00:00.000Z,0.6903553807125906,2020-03-15T00:00:00.000Z,1.5882155968963274,2020-03-15T00:00:00.000Z,-0.20750483547114618
2020-03-16T00:00:00.000Z,5014.86830377,2020-03-16T00:00:00.000Z,0.8973024479002166,2020-03-16T00:00:00.000Z,-1.0269755209978338e-10,2020-03-16T00:00:00.000Z,-0.10269755209978337,2020-03-16T00:00:00.000Z,0.6901615276368603,2020-03-16T00:00:00.000Z,1.5879975988332602,2020-03-16T00:00:00.000Z,-0.20767454355953952
2020-03-17T00:00:00.000Z,5237.76209482,2020-03-17T00:00:00.000Z,0.93995694968878,2020-03-17T00:00:00.000Z,-6.004305031122005e-11,2020-03-17T00:00:00.000Z,-0.060043050311220036,2020-03-17T00:00:00.000Z,0.6899781931847713,2020-03-17T00:00:00.000Z,1.5877811331396119,2020-03-17T00:00:00.000Z,-0.20782474677006935
2020-03-18T00:00:00.000Z,5237.91386092,2020-03-18T00:00:00.000Z,0.9429341844124174,2020-03-18T00:00:00.000Z,-5.7065815587582615e-11,2020-03-18T00:00:00.000Z,-0.05706581558758261,2020-03-18T00:00:00.000Z,0.6897956757137788,2020-03-18T00:00:00.000Z,1.58756485565017,2020-03-18T00:00:00.000Z,-0.20797350422261252
2020-03-19T00:00:00.000Z,6193.29577035,2020-03-19T00:00:00.000Z,1.113891086399346,2020-03-19T00:00:00.000Z,1.1389108639934609e-10,2020-03-19T00:00:00.000Z,0.11389108639934609,2020-03-19T00:00:00.000Z,0.6896550053206878,2020-03-19T00:00:00.000Z,1.5873596463200021,2020-03-19T00:00:00.000Z,-0.20804963567862655
2020-03-20T00:00:00.000Z,6186.21871982,2020-03-20T00:00:00.000Z,1.1079709045402275,2020-03-20T00:00:00.000Z,1.0797090454022752e-10,2020-03-20T00:00:00.000Z,0.10797090454022751,2020-03-20T00:00:00.000Z,0.6895129579212298,2020-03-20T00:00:00.000Z,1.5871539966848682,2020-03-20T00:00:00.000Z,-0.20812808084240864
2020-03-21T00:00:00.000Z,6172.9672775,2020-03-21T00:00:00.000Z,1.1109498292470226,2020-03-21T00:00:00.000Z,1.1094982924702258e-10,2020-03-21T00:00:00.000Z,0.11094982924702257,2020-03-21T00:00:00.000Z,0.6893717071573934,2020-03-21T00:00:00.000Z,1.5869486778918294,2020-03-21T00:00:00.000Z,-0.2082052635770426
2020-03-22T00:00:00.000Z,5833.51061024,2020-03-22T00:00:00.000Z,1.0510158813051074,2020-03-22T00:00:00.000Z,5.1015881305107374e-11,2020-03-22T00:00:00.000Z,0.05101588130510737,2020-03-22T00:00:00.000Z,0.6892158966067826,2020-03-22T00:00:00.000Z,1.5867387175785868,2020-03-22T00:00:00.000Z,-0.2083069243650214
2020-03-23T00:00:00.000Z,6431.81003808,2020-03-23T00:00:00.000Z,1.1546417135276417,2020-03-23T00:00:00.000Z,1.5464171352764168e-10,2020-03-23T00:00:00.000Z,0.15464171352764167,2020-03-23T00:00:00.000Z,0.6890854490267242,2020-03-23T00:00:00.000Z,1.5865375983019208,2020-03-23T00:00:00.000Z,-0.20836670024847248
2020-03-24T00:00:00.000Z,6732.65221467,2020-03-24T00:00:00.000Z,1.2080996102163675,2020-03-24T00:00:00.000Z,2.0809961021636747e-10,2020-03-24T00:00:00.000Z,0.20809961021636747,2020-03-24T00:00:00.000Z,0.6889681067874438,2020-03-24T00:00:00.000Z,1.5863422174624162,2020-03-24T00:00:00.000Z,-0.2084060038875285
2020-03-25T00:00:00.000Z,6677.07432527,2020-03-25T00:00:00.000Z,1.1988181445208532,2020-03-25T00:00:00.000Z,1.9881814452085323e-10,2020-03-25T00:00:00.000Z,0.19881814452085322,2020-03-25T00:00:00.000Z,0.6888485580161593,2020-03-25T00:00:00.000Z,1.5861458706253044,2020-03-25T00:00:00.000Z,-0.20844875459298573
2020-03-26T00:00:00.000Z,6718.96731486,2020-03-26T00:00:00.000Z,1.2072362172506543,2020-03-26T00:00:00.000Z,2.0723621725065434e-10,2020-03-26T00:00:00.000Z,0.20723621725065433,2020-03-26T00:00:00.000Z,0.6887311202349437,2020-03-26T00:00:00.000Z,1.5859505385391333,2020-03-26T00:00:00.000Z,-0.20848829806924607
2020-03-27T00:00:00.000Z,6470.89335934,2020-03-27T00:00:00.000Z,1.162656830010207,2020-03-27T00:00:00.000Z,1.6265683001020692e-10,2020-03-27T00:00:00.000Z,0.16265683001020692,2020-03-27T00:00:00.000Z,0.6886028719925681,2020-03-27T00:00:00.000Z,1.5857505130468885,2020-03-27T00:00:00.000Z,-0.20854476906175246
2020-03-28T00:00:00.000Z,6241.56512496,2020-03-28T00:00:00.000Z,1.122211942203157,2020-03-28T00:00:00.000Z,1.222119422031569e-10,2020-03-28T00:00:00.000Z,0.1222119422031569,2020-03-28T00:00:00.000Z,0.6884648288705136,2020-03-28T00:00:00.000Z,1.5855467036165096,2020-03-28T00:00:00.000Z,-0.20861704587548235
2020-03-29T00:00:00.000Z,5929.677884,2020-03-29T00:00:00.000Z,1.0669741972147007,2020-03-29T00:00:00.000Z,6.697419721470066e-11,2020-03-29T00:00:00.000Z,0.06697419721470066,2020-03-29T00:00:00.000Z,0.6883133935314162,2020-03-29T00:00:00.000Z,1.585338416645715,2020-03-29T00:00:00.000Z,-0.2087116295828827
2020-03-30T00:00:00.000Z,6447.72579951,2020-03-30T00:00:00.000Z,1.1614652511933974,2020-03-30T00:00:00.000Z,1.614652511933974e-10,2020-03-30T00:00:00.000Z,0.16146525119339739,2020-03-30T00:00:00.000Z,0.688185050500396,2020-03-30T00:00:00.000Z,1.5851384912698931,2020-03-30T00:00:00.000Z,-0.2087683902691011
